# 생성기: scripts/gen_bronze_exposure_audit.py | 러너: scripts/run_bronze_audit_host.py | 감사일: 2026-09-03
# 자동 생성물 — 생성기 scripts/gen_bronze_exposure_audit.py(+러너 scripts/run_bronze_audit_host.py) 재실행으로 갱신. 직접 편집 금지.

원천시스템,BRONZE_테이블,BRONZE_컬럼,데이터타입,판정,신뢰도,비고
BIGQUERY,events_20251207,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251207,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251207,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251207,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251207,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251207,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251207,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251207,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251207,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251207,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251207,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251207,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251207,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251207,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251207,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251207,batch_event_index,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251207,batch_page_id,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251207,batch_ordering_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251207,session_traffic_source_last_click,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20251207,publisher,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251208,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251208,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251208,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251208,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20251208,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251208,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251208,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251208,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251208,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251208,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251208,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251208,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251208,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251208,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251208,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251208,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251208,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251208,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251208,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251208,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251208,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251208,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251208,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251208,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251208,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251208,batch_event_index,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251208,batch_page_id,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251208,batch_ordering_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251208,session_traffic_source_last_click,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20251208,publisher,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251209,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251209,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251209,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251209,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20251209,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251209,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251209,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251209,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251209,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251209,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251209,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251209,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251209,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251209,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251209,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251209,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251209,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251209,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251209,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251209,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251209,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251209,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251209,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251209,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251209,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251209,batch_event_index,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251209,batch_page_id,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251209,batch_ordering_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251209,session_traffic_source_last_click,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20251209,publisher,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251210,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251210,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251210,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251210,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20251210,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251210,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251210,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251210,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251210,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251210,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251210,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251210,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251210,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251210,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251210,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251210,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251210,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251210,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251210,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251210,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251210,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251210,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251210,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251210,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251210,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251210,batch_event_index,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251210,batch_page_id,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251210,batch_ordering_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251210,session_traffic_source_last_click,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20251210,publisher,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251211,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251211,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251211,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251211,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20251211,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251211,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251211,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251211,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251211,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251211,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251211,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251211,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251211,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251211,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251211,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251211,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251211,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251211,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251211,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251211,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251211,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251211,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251211,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251211,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251211,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251211,batch_event_index,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251211,batch_page_id,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251211,batch_ordering_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251211,session_traffic_source_last_click,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20251211,publisher,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251212,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251212,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251212,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20251212,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20251212,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251212,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251212,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251212,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20251212,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251212,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20251212,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
