테이블명,테이블 한글명,GRAIN,테이블유형,컬럼명,컬럼 한글명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
ERP_BUDGET_YEARLY,예산 연 총액,"예산과목 × 연도 (BUDGET_ITEM_DK, YYYY)",ERP,BUDGET_ITEM_DK,불변 비즈니스 식별자,VARCHAR,N,PK,,불변 비즈니스 식별자,
ERP_BUDGET_YEARLY,예산 연 총액,"예산과목 × 연도 (BUDGET_ITEM_DK, YYYY)",ERP,BUDGET_YEAR,예산연도 YYYY,"NUMBER(4,0)",N,PK,,예산연도 YYYY . 본 테이블의 grain 은 **연**이다.,
ERP_BUDGET_YEARLY,예산 연 총액,"예산과목 × 연도 (BUDGET_ITEM_DK, YYYY)",ERP,YEAR_BDGT_TOT_AMT,YEAR_BDGT_TOT_AMT,"NUMBER(38,0)",Y,,,YEAR_BDGT_TOT_AMT.,
ERP_BUDGET_YEARLY,예산 연 총액,"예산과목 × 연도 (BUDGET_ITEM_DK, YYYY)",ERP,CHN_BDGT_TOT_AMT,연 추경예산 총액 원단위 = 원천 CHN_BDGT_TOT_AMT,"NUMBER(38,0)",Y,,,연 추경예산 총액 원단위 = 원천 CHN_BDGT_TOT_AMT.,
ERP_BUDGET_YEARLY,예산 연 총액,"예산과목 × 연도 (BUDGET_ITEM_DK, YYYY)",ERP,ADJ_BDGT_TOT_AMT,연 조정예산 총액 원단위 = 원천 ADJ_BDGT_TOT_AMT,"NUMBER(38,0)",Y,,,연 조정예산 총액 원단위 = 원천 ADJ_BDGT_TOT_AMT.,
ERP_BUDGET_YEARLY,예산 연 총액,"예산과목 × 연도 (BUDGET_ITEM_DK, YYYY)",ERP,EXEC_TOT_AMT,연 집행 총액 원단위 = 원천 EXEC_TOT_AMT,"NUMBER(38,0)",Y,,,연 집행 총액 원단위 = 원천 EXEC_TOT_AMT.,
ERP_BUDGET_YEARLY,예산 연 총액,"예산과목 × 연도 (BUDGET_ITEM_DK, YYYY)",ERP,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
ERP_BUDGET_YEARLY,예산 연 총액,"예산과목 × 연도 (BUDGET_ITEM_DK, YYYY)",ERP,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
ERP_BUDGET_YEARLY,예산 연 총액,"예산과목 × 연도 (BUDGET_ITEM_DK, YYYY)",ERP,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
ERP_BUDGET_YEARLY,예산 연 총액,"예산과목 × 연도 (BUDGET_ITEM_DK, YYYY)",ERP,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
ERP_BUDGET_YEARLY,예산 연 총액,"예산과목 × 연도 (BUDGET_ITEM_DK, YYYY)",ERP,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
ERP_BUDGET_YEARLY,예산 연 총액,"예산과목 × 연도 (BUDGET_ITEM_DK, YYYY)",ERP,BUDGET_PROCEDURE,예산 편성 차수,VARCHAR,Y,,,예산 편성 차수 (연사업 / 추가경정 · DEC.,
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,USER_PSEUDO_ID,GA 세션 스파인,VARCHAR,N,PK,,GA 세션 스파인 (PK),
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,GA_MEMBER_ID,GA_MEMBER_ID,VARCHAR,Y,,,GA_MEMBER_ID.,
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,ID_SCHEME,식별자 체계,VARCHAR,Y,,,GA측 ID 체계. 매칭 분모 판정의 정본.,
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,MEMBER_TYPE,회원구분 ONCE/FDRM,VARCHAR,Y,,,회원구분 ONCE/FDRM. 비회원 ID 체계는 NULL.,
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,MEMBER_DK,매칭된 CRM 불변회원키(미매칭 NULL),VARCHAR,Y,"DK,FK",CRM_MEMBER.MEMBER_DK※비강제,매칭된 CRM 불변회원키(미매칭 NULL),
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,HOMEPAGE_ID,매칭 CRM 회원의 HMPG_ID(미매칭 NULL),VARCHAR,Y,,,매칭 CRM 회원의 HMPG_ID(미매칭 NULL),
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,ID_RESOLUTION,GA측 신뢰도: DIRECT/SESSION_FILL,VARCHAR,Y,,,GA측 신뢰도: DIRECT/SESSION_FILL,
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,MATCH_METHOD,MATCH_METHOD,VARCHAR,Y,,,MATCH_METHOD.,
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,MATCH_CONFIDENCE,매칭신뢰도 HIGH/MEDIUM/NONE,VARCHAR,Y,,,매칭신뢰도 HIGH/MEDIUM/NONE,
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
IDENTITY_MEMBER_XREF,신원 브리지,USER_PSEUDO_ID × MEMBER_DK (1신원매칭),신원,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
